search URL:,https://patents.google.com/?q=%28Quantum+Supremacy%29&oq=Quantum+Supremacy
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-114330728-A,Vitrescence sampling simulation method and system under photon loss ,华东计算技术研究所（中国电子科技集团公司第三十二研究所）,"黄汛, 季阳, 叶永金, 吴永政",2021-12-16,2021-12-16,2022-04-12,,https://patents.google.com/patent/CN114330728A/en,https://patentimages.storage.googleapis.com/20/cc/32/19ac8680206511/HDA0003415755950000011.png
US-3888786-A,Chlorinated bis(phenylethynyl)anthracenes as fluorescers in chemiluminescent systems ,American Cyanamid Co,Donald Roy Maulding,1972-06-12,1973-11-23,1975-06-10,1975-06-10,https://patents.google.com/patent/US3888786A/en,
CN-1361893-A,"Financial products having demand-based, adjustable returns, and trading exchange therefor ",经度公司,J·兰格,1999-07-21,2000-07-18,2002-07-31,,https://patents.google.com/patent/CN1361893A/en,https://patentimages.storage.googleapis.com/5b/b0/98/a998562de6fd45/A0081066701491.png
DE-4419298-C2,DC-SQUID with means for resistance-bridging its Josephson elements ,Siemens Ag,Gabriel M Daalmans,1994-06-01,1994-06-01,2002-10-31,2002-10-31,https://patents.google.com/patent/DE4419298C2/en,
WO-2022174122-A1,Securing secrets and their operation ,"Mingtai Chang, Zhan Lin","Mingtai Chang, Lin ZHAN",2021-02-11,2022-02-11,2022-08-18,,https://patents.google.com/patent/WO2022174122A1/en,
CN-109682260-A,A kind of gunpowder block for image-text firework dot matrix emitter ,苏州天为幕烟花科技有限公司,"征茂德, 陈巧云",2018-12-31,2018-12-31,2019-04-26,,https://patents.google.com/patent/CN109682260A/en,
CN-109489497-A,A kind of gunpowder block of image-text firework dot matrix emitter and its method for making of gunpowder block ,苏州天为幕烟花科技有限公司,"征茂德, 陈巧云",2018-12-31,2018-12-31,2019-03-19,,https://patents.google.com/patent/CN109489497A/en,
CN-109516891-A,A kind of dedicated gunpowder block of standard fireworks lattice structure and preparation method thereof ,苏州天为幕烟花科技有限公司,"征茂德, 陈巧云",2018-12-31,2018-12-31,2019-03-26,,https://patents.google.com/patent/CN109516891A/en,
CN-109556465-A,A kind of fireworks of dot matrix emitter load the molding die of body and its fireworks filling body ,苏州天为幕烟花科技有限公司,"征茂德, 陈巧云",2018-12-30,2018-12-30,2019-04-02,,https://patents.google.com/patent/CN109556465A/en,
FR-2811510-A1,"Protection of electronic high fidelity audio frequency installations against interface parasitic micro-discharges of frequency greater than 1 giga hertz, uses electromagnetic wave collector and band suppression filter ",Electricite De France,,2000-07-06,2000-07-06,2002-01-11,,https://patents.google.com/patent/FR2811510A1/en,
US-11093935-B2,System and methods for a resource-saving exchange protocol based on trigger-ready envelopes among distributed nodes ,Oleksandr Vityaz,Oleksandr Vityaz,2015-03-23,2018-09-18,2021-08-17,2021-08-17,https://patents.google.com/patent/US11093935B2/en,https://patentimages.storage.googleapis.com/df/49/7b/4231a1aa85762b/US11093935-20210817-D00000.png
JP-2014121188-A,Control method of organization by hellen needle depth method (h.n.d.m) ,"Koichi Suchi, 晃一 須知","Koichi Suchi, 晃一 須知",2012-12-18,2012-12-18,2014-06-30,,https://patents.google.com/patent/JP2014121188A/en,
CN-115713123-A,"Quantum circuit generation method and device, electronic device, and medium ",北京百度网讯科技有限公司,汪景波,2022-11-11,2022-11-11,2023-02-24,,https://patents.google.com/patent/CN115713123A/en,https://patentimages.storage.googleapis.com/55/e7/e1/4e1837bf401b0b/HDA0003939544520000011.png
CN-115470914-B,Transmission line structure of superconducting quantum circuit ,材料科学姑苏实验室,"蔡晓, 周博艺, 冯加贵, 熊康林",2022-11-15,2022-11-15,2023-05-02,2023-05-02,https://patents.google.com/patent/CN115470914B/en,https://patentimages.storage.googleapis.com/c3/65/39/e53d4c78bc4b6c/221114172408.png
CN-115835768-B,Protective layer for preparing superconducting quantum chip and superconducting quantum chip ,材料科学姑苏实验室,"吴艳伏, 丁增千, 冯加贵, 熊康林, 杨丽娜",2023-02-10,2023-02-10,2023-05-30,2023-05-30,https://patents.google.com/patent/CN115835768B/en,https://patentimages.storage.googleapis.com/20/16/32/93c1d5fb855dc9/FT_2.png
CN-116151382-A,Light quantum controlled NOT gate and implementation method thereof ,中国科学院半导体研究所,"牛智川, 倪海桥, 胡承勇, 黄社松, 张俊, 尚向军, 刘汗青, 李叔伦, 戴德琰, 苏向斌",2023-02-16,2023-02-16,2023-05-23,,https://patents.google.com/patent/CN116151382A/en,https://patentimages.storage.googleapis.com/bc/1d/4c/957a395bca8f57/HDA0004087478300000011.png
CN-114936645-A,CNOT quantum line nearest neighbor comprehensive optimization method based on multi-matrix transformation ,南通大学,"程学云, 朱明强, 姜一博, 曹可欣, 李响, 陈新宇, 陈亮, 管致锦",2022-05-26,2022-05-26,2022-08-23,,https://patents.google.com/patent/CN114936645A/en,https://patentimages.storage.googleapis.com/9a/a3/ec/d5d8ca43fa9b28/HDA0003664231350000011.png
CN-111555871-B,Reconfigurable receiving chip for quantum key distribution ,中国科学院半导体研究所,"游金, 王玥, 安俊明, 任梅珍, 李骁",2020-04-29,2020-04-29,2021-03-26,2021-03-26,https://patents.google.com/patent/CN111555871B/en,https://patentimages.storage.googleapis.com/1d/f0/f3/2a0cf0310a2251/HDA0002473401720000011.png
WO-2022113236-A1,Quantum/classical computing platform ,株式会社KPMG Ignition Tokyo,"俊吾 宮部, マクシミリアン シュミット",2020-11-26,2020-11-26,2022-06-02,,https://patents.google.com/patent/WO2022113236A1/en,https://patentimages.storage.googleapis.com/40/f1/88/bb055691b562c3/JPOXMLDOC01-appb-D000009.png
CN-116646029-A,"Quantum approximation optimization algorithm-based molecular docking method, device, medium and equipment ",正则量子(北京)技术有限公司,黄蕾蕾,2023-05-23,2023-05-23,2023-08-25,,https://patents.google.com/patent/CN116646029A/en,
CN-111585755-B,Multi-protocol compatible quantum key distribution decoding integrated chip with configurable on-chip unit ,中国科学院半导体研究所,"游金, 王玥, 安俊明, 任梅珍, 李骁",2020-04-29,2020-04-29,2021-02-23,2021-02-23,https://patents.google.com/patent/CN111585755B/en,https://patentimages.storage.googleapis.com/79/98/2f/070061ca52b529/HDA0002473673030000011.png
WO-2023138202-A1,"Quantum circuit simulation method and apparatus, device, storage medium, and program product ",腾讯科技（深圳）有限公司,"张士欣, 万周全, 张胜誉",2022-01-24,2022-11-22,2023-07-27,,https://patents.google.com/patent/WO2023138202A1/en,https://patentimages.storage.googleapis.com/17/6a/90/db6b3f3603b3e9/PCTCN2022133406-appb-300001.png
CN-115577787-A,"Quantum amplitude estimation method, device, equipment and storage medium ",北京百度网讯科技有限公司,"余展, 王友乐, 张磊, 王鑫",2022-09-28,2022-09-28,2023-01-06,,https://patents.google.com/patent/CN115577787A/en,https://patentimages.storage.googleapis.com/9b/d3/a7/9dbd3af8e1522e/HDA0003870365560000011.png
CN-116342961-A,Time sequence classification deep learning system based on mixed quantum neural network ,重庆师范大学,"董玉民, 谢建设",2023-03-30,2023-03-30,2023-06-27,,https://patents.google.com/patent/CN116342961A/en,https://patentimages.storage.googleapis.com/99/81/63/7127a4ef442e49/HDA0004156780330000011.png
CN-115603909-A,Ciphertext compression and decompression circuit for post-quantum cryptography algorithm Kyber ,"华中科技大学（Cn）, 华中科技大学","李奥博, 刘冬生, 李翔, 杨朔, 黄天泽, 熊思琪, 张嘉明, 陆家昊, 胡昂",2022-07-25,2022-10-18,2023-01-13,,https://patents.google.com/patent/CN115603909A/en,https://patentimages.storage.googleapis.com/e6/73/17/113a11e5f3c1a4/HDA0003894753460000011.png
US-3660812-A,Road traffic control system ,Sumitomo Electric Industries,"Hiroshi Inose, Hiroya Fujisaki, Takashi Hamada",1970-05-01,1970-05-01,1972-05-02,1972-05-02,https://patents.google.com/patent/US3660812A/en,https://patentimages.storage.googleapis.com/46/d7/43/a5e52d01efc8a3/US3660812-drawings-page-2.png
JP-H1168217-A,Semiconductor laser and manufacture thereof ,"Hitachi Ltd, 株式会社日立製作所","Shinichi Nakatsuka, 慎一 中塚, Etsuko Nomoto, 悦子 野本",1997-08-22,1997-08-22,1999-03-09,,https://patents.google.com/patent/JPH1168217A/en,
CN-1328725-C,"Method of scanning recording disc for defects, and recording device for recording information on disc-shaped recording medium ",皇家菲利浦电子有限公司,G·J·范登恩登,1999-07-15,2000-07-12,2007-07-25,2007-07-25,https://patents.google.com/patent/CN1328725C/en,https://patentimages.storage.googleapis.com/bc/57/8b/1cfb0f09afac14/C0080196600161.png
CN-114358300-A,"Glass color sampling inspection method, system and medium ",华东计算技术研究所（中国电子科技集团公司第三十二研究所）,"季阳, 黄汛, 叶永金, 吴永政",2021-12-20,2021-12-20,2022-04-15,,https://patents.google.com/patent/CN114358300A/en,https://patentimages.storage.googleapis.com/43/58/15/f8ebed977fd81b/HDA0003421293590000011.png
US-4882234-A,Storage-stable porphin compositions and a method for their manufacture ,"Healux, Inc.","Jan-Ji Lai, Kevin M. Smith, Bruce W. McCaul",1986-11-12,1986-11-12,1989-11-21,1989-11-21,https://patents.google.com/patent/US4882234A/en,https://patentimages.storage.googleapis.com/70/11/98/f213ec2f3eb41c/US4882234-drawings-page-2.png
CN-1288606-C,Electronic-parking timer system ,汶汀斯有限公司,"拉尔夫·G·弗格森, 托马斯·R·波特",2001-05-30,2002-05-30,2006-12-06,2006-12-06,https://patents.google.com/patent/CN1288606C/en,https://patentimages.storage.googleapis.com/3c/36/0b/c4a04035a57683/C0212222900331.png
MX-PA04008472-A,Rapid analysis of variations in a genome. ,Ravgen Inc,Dhallan Ravinder,2002-03-01,2003-02-28,2005-09-20,,https://patents.google.com/patent/MXPA04008472A/en,
CN-111753991-A,Device and method for controlling and reading spin qubit ,中国科学技术大学,"李海欧, 刘赫, 王柯, 徐刚, 曹刚, 郭国平",2020-06-22,2020-06-22,2020-10-09,,https://patents.google.com/patent/CN111753991A/en,https://patentimages.storage.googleapis.com/e8/3e/e0/90034a6fcd9ee7/HDA0002550197530000011.png
CN-115329975-A,"Simulation method, device, equipment and storage medium ",北京百度网讯科技有限公司,"贾朋, 晋力京",2022-08-04,2022-08-04,2022-11-11,,https://patents.google.com/patent/CN115329975A/en,https://patentimages.storage.googleapis.com/30/b0/3b/fb76554727ccc9/HDA0003783020950000011.png
WO-2023189886-A1,Information processing device ,ソニーグループ株式会社,"宙之 手塚, 雄 田中, 比呂至 上野, 弘樹 鉄川",2022-03-31,2023-03-22,2023-10-05,,https://patents.google.com/patent/WO2023189886A1/en,https://patentimages.storage.googleapis.com/94/db/22/562f4dc3137961/JPOXMLDOC01-appb-D000001.png
CN-116155492-A,Segmented key distribution method and system for hybrid relay QKD network ,中国科学技术大学,"李健, 王明君, 薛开平, 陈鲁同, 俞能海, 孙启彬, 陆军",2023-02-22,2023-02-22,2023-05-23,,https://patents.google.com/patent/CN116155492A/en,https://patentimages.storage.googleapis.com/64/ff/df/83b30abb0bca81/HDA0004099577090000011.png
CN-218026315-U,Niobium-based superconducting qubit preparation platform ,中国科学院物理研究所,"宿非凡, 任育峰, 李俊杰, 耿广州",2022-01-14,2022-01-14,2022-12-13,2022-12-13,https://patents.google.com/patent/CN218026315U/en,https://patentimages.storage.googleapis.com/d6/e9/89/18af107552cd93/HDA0003470362550000011.png
CN-117031855-A,Single-input double-output pulse equalization adjustable optical switch ,安庆师范大学,"潘盼, 游金, 张钰晗, 贾中华, 余文俊, 董凌宇, 安韦操, 汤郑平",2023-08-07,2023-08-07,2023-11-10,,https://patents.google.com/patent/CN117031855A/en,
CN-116318670-A,Instruction set architecture suitable for postquantum cryptography algorithm Kyber ,华中科技大学,"黄天泽, 刘冬生, 李奥博, 李翔, 杨朔, 熊思琪, 张嘉明, 陆家昊, 胡昂",2023-03-02,2023-03-08,2023-06-23,,https://patents.google.com/patent/CN116318670A/en,https://patentimages.storage.googleapis.com/68/ea/68/fe621f3fbfa37b/HDA0004117640960000011.png
CN-109342386-A,A kind of quantum dot fluorescence detection device and method ,重庆三峡学院,"雷国平, 肖科, 李生好, 谭泽富, 贺叶露, 舒纯军",2018-12-26,2018-12-26,2019-02-15,,https://patents.google.com/patent/CN109342386A/en,
CN-109934390-A,A kind of quantum particle swarm Multipurpose Optimal Method ,中国人民解放军空军工程大学,"彭维仕, 柴栋, 方洋旺, 伍友利, 王炳和, 徐洋, 张丹旭",2019-02-25,2019-02-25,2019-06-25,,https://patents.google.com/patent/CN109934390A/en,
NL-2031031-A,Quantum dot fluorescence detection apparatus and method ,Chongqing Vocational Inst Eng,"Lei Guoping, Li Shenghao",2021-12-07,2022-02-22,2023-06-22,,https://patents.google.com/patent/NL2031031A/en,
CN-115113177-A,Quantum radar experimental device based on microscopic and macroscopic quantum entanglement state ,北京理工大学,张胜利,2022-06-29,2022-06-29,2022-09-27,,https://patents.google.com/patent/CN115113177A/en,https://patentimages.storage.googleapis.com/58/78/33/c4951dad449d14/HDA0003720203060000011.png
EP-0384634-A2,Radiographic screen/film assemblies with improved detection quantum efficiencies ,Eastman Kodak Company,"Phillip Carter C/O Eastman Kodak Company Bunch, Robert Edward C/O Eastman Kodak Comp. Dickerson",1989-02-23,1990-02-14,1990-08-29,,https://patents.google.com/patent/EP0384634A2/en,https://patentimages.storage.googleapis.com/88/a0/28/33612f21786960/imgf0001.png
KR-101740384-B1,"Method of quantum drawing, method of performing quantum communication using the same and quantum communication system for performing the same ",경희대학교 산학협력단,"신현동, 사드, 정영민",2016-05-23,2016-05-23,2017-05-26,2017-05-26,https://patents.google.com/patent/KR101740384B1/en,https://patentimages.storage.googleapis.com/bf/59/2c/2334916deb70dd/112016049479329-pat00001.png
CN-116046853-A,Preparation method and application of metal In doped ZnO quantum dot sensor ,"国网吉林省电力有限公司电力科学研究院, 东北电力大学, 吉林省电力科学研究院有限公司","林海丹, 张海丰, 王柏林, 张子龙, 杨代勇, 郭家昌, 李嘉帅, 于群英, 列剑平, 李守学, 栾靖尧, 崔天城, 董洪达, 赵天成, 矫立新, 刘丹, 邰宇峰",2023-01-29,2023-01-29,2023-05-02,,https://patents.google.com/patent/CN116046853A/en,
CN-115833982-A,Intelligent frequency spectrum allocation method based on adaptive quantum genetic algorithm ,沈阳师范大学,"赵霞, 申海, 李达哲, 林雨奇",2022-12-21,2022-12-21,2023-03-21,,https://patents.google.com/patent/CN115833982A/en,https://patentimages.storage.googleapis.com/2c/44/ad/70cb671a775362/HDA0004009535280000011.png
CN-116436598-A,Multipartite half-quantum secret size comparison method based on d-dimensional multipartite entangled state ,南昌大学,"王冰, 刘三秋, 龚黎华",2023-03-09,2023-03-09,2023-07-14,,https://patents.google.com/patent/CN116436598A/en,https://patentimages.storage.googleapis.com/a7/bf/e8/340e7d13683b40/FT_1.png
JP-3399374-B2,Light emitting device with quantum well structure ,昭和電工株式会社,隆 宇田川,1998-10-23,1998-10-23,2003-04-21,2003-04-21,https://patents.google.com/patent/JP3399374B2/en,
CN-101840980-A,1.55mu mInN quantum dot single-photon source ,长春理工大学,"曲轶, 杨旭, 赵博, 李辉, 赵强, 张斯钰, 高欣, 薄报学, 刘国军",2010-04-08,2010-04-08,2010-09-22,,https://patents.google.com/patent/CN101840980A/en,https://patentimages.storage.googleapis.com/ed/ca/f9/f5b4a40ee68373/HSA00000073976500011.png
CN-114510330-B,Cloud computing task scheduling method based on quantum capsule group search mechanism ,哈尔滨工程大学,"高洪元, 狄妍岐, 程建华, 陈梦晗, 赵英琪, 刘亚鹏, 赵立帅, 郭瑞晨, 刘凯龙",2022-01-26,2022-01-26,2023-06-02,2023-06-02,https://patents.google.com/patent/CN114510330B/en,https://patentimages.storage.googleapis.com/e4/2c/67/20614a5e941be6/HDA0003489418560000011.png
CN-116540832-A,Photovoltaic maximum power tracking method and system based on variant group quantum whale optimization ,西安热工研究院有限公司,"弓林娟, 高林, 王林, 周俊波, 王明坤, 高耀岿, 雷杨祥, 张显荣, 董竞豪, 赵章明, 查玲, 宋杰, 王文毓, 郭彦君",2023-06-02,2023-06-02,2023-08-04,,https://patents.google.com/patent/CN116540832A/en,
