search URL:,https://patents.google.com/?q=%28Quantum+Speedup%29&oq=Quantum+Speedup
id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
GB-2568499-A,Improvements in or relating to organic material ,Graphene Star Ltd,"Yevgenyevna Starkova Marina, Alekseev Sergey",2017-11-17,2017-11-17,2019-05-22,,https://patents.google.com/patent/GB2568499A/en,
EP-1472890-B1,Method for verifying the functional reliability of an image sensor and device comprising an image sensor ,Pilz GmbH &amp; Co. KG,"Oliver Fuchs, Dieter Bittner, Martin Wendler, Dietmar DÖTTLING",2002-02-04,2003-01-23,2006-03-29,2006-03-29,https://patents.google.com/patent/EP1472890B1/en,https://patentimages.storage.googleapis.com/d4/4b/97/b4b188e38289b9/imgf0001.png
JP-2003101608-A,Point-to-point protocol ,"Quantum Corp, クアンタム  コーポレイション","David Ray Berry, レイ  ベリー デイビッド, Daniel Brian Mcgee, ブライアン  マギー ダニエル, Susan Jane Gray, ジェーン  グレイ スーザン",2001-07-09,2002-07-09,2003-04-04,,https://patents.google.com/patent/JP2003101608A/en,
JP-2004221364-A,Epitaxial wafer for high-speed electron mobility transistor ,"Hitachi Cable Ltd, 日立電線株式会社","Yoshihiko Moriya, 美彦 守谷",2003-01-16,2003-01-16,2004-08-05,,https://patents.google.com/patent/JP2004221364A/en,https://patentimages.storage.googleapis.com/cb/50/15/47ef916c5f30fa/2004221364-3.png
CN-108036293-A,A kind of 9 Cr 2 steel using electromagnetic heating transition components in electromagnetic heating type steam generator ,贾明阳,贾明阳,2018-01-23,2018-01-23,2018-05-15,,https://patents.google.com/patent/CN108036293A/en,
WO-2020046155-A1,"Method for enhancing the security level of an object by means of a deterministic design, object with enhanced security level and method, computing device, computer programs, reading means and apparatus adapted for the preparation of the object ","Imprensa Nacional-Casa Da Moeda, Sa, Universidade De Coimbra","Nuno Miguel MENDONÇA DA SILVA GONÇALVES, Ricardo Jorge DIAS BARATA, Leandro MORAES VALLE CRUZ, Bruno André SANTOS PATRÃO",2018-08-31,2019-08-30,2020-03-05,,https://patents.google.com/patent/WO2020046155A1/en,
JP-H05316360-A,Coding/decoding device for picture signal ,"Fuji Xerox Co Ltd, 富士ゼロックス株式会社","Kazuhiro Suzuki, 一弘 鈴木, Takeshi Umezawa, 健 梅澤, Isao Uesawa, 功 上澤",1992-05-14,1992-05-14,1993-11-26,,https://patents.google.com/patent/JPH05316360A/en,
JP-2004171590-A,Computer ,"Sony Computer Entertainment Inc, 株式会社ソニー・コンピュータエンタテインメント","Akio Oba, 章男 大場",2004-01-16,2004-01-16,2004-06-17,,https://patents.google.com/patent/JP2004171590A/en,https://patentimages.storage.googleapis.com/97/4a/4d/ee97c43e873bb4/2004171590-3.png
US-6779011-B2,System for performing multiplication and division in GF(22M) ,Maxtor Corporation,"Lih-Jyh Weng, Dana Hall, Christine Imrich",2001-02-28,2001-02-28,2004-08-17,2004-08-17,https://patents.google.com/patent/US6779011B2/en,https://patentimages.storage.googleapis.com/95/b6/12/a778265c6180ad/US06779011-20040817-D00000.png
JP-2005189497-A,Method for driving current output type semiconductor circuit ,"Toshiba Matsushita Display Technology Co Ltd, 東芝松下ディスプレイテクノロジー株式会社","Hitoshi Tsuge, 仁志 柘植",2003-12-25,2003-12-25,2005-07-14,,https://patents.google.com/patent/JP2005189497A/en,https://patentimages.storage.googleapis.com/a6/12/e7/02f5e214a0792c/2005189497-3.png
WO-2004044189-A2,Novel purified polypeptides involved in metabolism ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Masoud Vedadi, Cristina Virag, Muhammad Zahoor Alam, Megan Domagala, Benjamin Pinder, Simon Houston, Kathleen Nethery, Ivy Ng, Teresa Clarke, Matthew Kimber",2002-11-12,2003-11-12,2004-05-27,,https://patents.google.com/patent/WO2004044189A2/en,
WO-03089461-A2,Purified dutpase from helicobacter pylori ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Masoud Vedadi, Megan Domagala, Kathleen Nethery, Ivy Ng, Simon Houston, Kristina Buzadzija, Francois Vallee, Matthew Kimber, Teresa Clarke",2002-04-17,2003-04-17,2003-10-30,,https://patents.google.com/patent/WO2003089461A2/en,
CN-110420660-A,A kind of solid silicon substrate germanomolybdate catalyst and its application ,瓮福（集团）有限责任公司,"郭军, 蔡丽丽, 解田, 史连军, 张丹, 李文飞",2019-08-09,2019-08-09,2019-11-08,,https://patents.google.com/patent/CN110420660A/en,
CN-1689097-A,Method and apparatus for recording and/or reproducing information ,皇家飞利浦电子股份有限公司,J·F·R·布拉奎伊雷,2002-10-14,2003-09-19,2005-10-26,,https://patents.google.com/patent/CN1689097A/en,https://patentimages.storage.googleapis.com/ab/2b/ca/2d99ca9810c785/A0382418600141.png
WO-03095604-A2,Purified peptide deformylase from streptococcus pneumoniae ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Masoud Vedadi, Ivy Ng, Simon Houston, Francois Vallee, Matthew Kimber, Donald Awrey, Bryan Beattie",2002-05-09,2003-05-09,2003-11-20,,https://patents.google.com/patent/WO2003095604A2/en,
WO-03087352-A2,Enolase polypeptides and structures ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Masoud Vedadi, Megan Domagala, Kathleen Nethery, Kristina Buzadzija, Simon Houston, Ivy Ng, Francois Vallee, Donald Awrey, Bryan Beattie",2002-04-09,2003-04-09,2003-10-23,,https://patents.google.com/patent/WO2003087352A2/en,
WO-2004069989-A2,Novel purified phosphodiesterase polypeptides ,"Affinium Pharmaceuticals, Inc.","John D. Mendlein, James Guohua Pan, Akil Dharamsi, Megan Domagala, Daniel Mamelak, Merry-Lynn Mcdonald, Peixiang Wang",2003-02-07,2004-02-09,2004-08-19,,https://patents.google.com/patent/WO2004069989A2/en,
WO-2004041856-A2,Crystal structures of bacterial inorganic pyrophosphatases ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Masoud Vedadi, Cristina Virag, Matthew Tai, Simon Houston, Robert Lam",2002-11-08,2003-11-07,2004-05-21,,https://patents.google.com/patent/WO2004041856A2/en,
JP-S5948785-B2,Thin film crystal growth equipment ,工業技術院長,信一 井口,1982-03-18,1982-03-18,1984-11-28,,https://patents.google.com/patent/JPS5948785B2/en,
KR-20080088931-A,Organic electroluminescent element and method of manufacturing the same ,주성엔지니어링(주),"임혁, 이준혁, 최동권, 이형섭, 신길용, 권영호",2007-03-30,2007-03-30,2008-10-06,,https://patents.google.com/patent/KR20080088931A/en,https://patentimages.storage.googleapis.com/e9/b2/8c/b2bbd4968630ed/112007025197016-PAT00001.png
KR-20030095182-A,Semiconductor memories ,가부시키가이샤 히타치세이사쿠쇼,"애트우드브라이언, 야노가즈오, 이시이도모유끼, 오사베다로, 야나기사와가즈마사, 사까따다께시",2002-06-11,2002-12-26,2003-12-18,,https://patents.google.com/patent/KR20030095182A/en,
CN-1460380-A,Method for segmenting multi-resolution video objects ,三菱电机株式会社,"F·M·珀里克利, 王瑶",2001-04-04,2002-04-01,2003-12-03,,https://patents.google.com/patent/CN1460380A/en,https://patentimages.storage.googleapis.com/fb/f3/af/85d768fadb8c5f/A0280105900151.png
JP-H0629781-B2,Pyroelectric infrared imaging device ,松下電器産業株式会社,"良一 高山, 佳宏 富田, 幸治 野村, 久仁 小川, 惇 阿部",1988-08-31,1988-08-31,1994-04-20,,https://patents.google.com/patent/JPH0629781B2/en,
DE-102019000074-A1,Nanocellulose composite with electronic properties and DNA traces ,"Elena Bencurova, Thomas Dandekar, Sergey Shityakov","Thomas Dandekar, Elena Bencurova, Sergey Shityakov",2019-01-03,2019-01-03,2020-07-09,,https://patents.google.com/patent/DE102019000074A1/en,https://patentimages.storage.googleapis.com/f4/f1/d5/2cbdaf3e7f1f13/DE102019000074A1_0001.png
JP-H05500563-A,Carbohydrate analysis ,アストロスキャン・リミテッド,ジャクソン，ピーター,1989-09-27,1990-09-20,1993-02-04,,https://patents.google.com/patent/JPH05500563A/en,
EP-0354287-A1,A self-contained laser system ,Living Technology Group Limited,Robert A. Kaplan,1986-04-14,1988-08-12,1990-02-14,,https://patents.google.com/patent/EP0354287A1/en,https://patentimages.storage.googleapis.com/56/39/85/24dacc090b6ece/imgf0001.png
JP-2006047691-A,Current output type semiconductor circuit and driving method thereof ,"Toshiba Matsushita Display Technology Co Ltd, 東芝松下ディスプレイテクノロジー株式会社","Hitoshi Tsuge, 仁志 柘植",2004-08-04,2004-08-04,2006-02-16,,https://patents.google.com/patent/JP2006047691A/en,https://patentimages.storage.googleapis.com/19/d7/4d/97b35f7a4cc7f5/2006047691-3.png
TW-201722340-A,Optical image type skin inspection system and method thereof utilizing polarized incident lights of different shapes to inspect skin conditions at different depth ,Nat Chung-Shan Inst Of Science And Tech,"Chin-Wei Kuo, Ker-Jer Huang, Ruei-Teng Wang, Chien-Yuan Han",2015-12-18,2015-12-18,2017-07-01,,https://patents.google.com/patent/TW201722340A/en,
CA-2485054-A1,Rotary tiller-hiller ,Robert J. Prince,Robert J. Prince,2004-10-14,2004-10-14,2006-04-14,,https://patents.google.com/patent/CA2485054A1/en,
JP-S59117316-A,Digital-analog converter ,"Victor Co Of Japan Ltd, 日本ビクター株式会社","Masao Kasuga, 正男 春日",1982-12-23,1982-12-23,1984-07-06,,https://patents.google.com/patent/JPS59117316A/en,
JP-2007268969-A,Thermal transfer image receiving sheet ,"Dainippon Printing Co Ltd, 大日本印刷株式会社","Kazuya Yoshida, 和哉 吉田, Masahiro Yuki, 正弘 結城, Satoshi Shioda, 聡 塩田, Toru Takahashi, 徹 高橋",2006-03-31,2006-03-31,2007-10-18,,https://patents.google.com/patent/JP2007268969A/en,https://patentimages.storage.googleapis.com/93/72/cd/1db966297e8057/2007268969-25.png
GB-2042069-A,IC engine electronic ignition timing control ,Echlin Mfg Co,,1979-02-15,1979-02-15,1980-09-17,,https://patents.google.com/patent/GB2042069A/en,
US-2002058018-A1,Novel interleukin-3 and uses thereof ,"Hyseq, Inc.",John Ford,1999-08-17,2001-02-23,2002-05-16,,https://patents.google.com/patent/US20020058018A1/en,https://patentimages.storage.googleapis.com/04/4d/42/a306709851e796/US20020058018A1-20020516-D00001.png
JP-2006047692-A,Display device using organic light emitting element and method for adjusting display device using organic light emitting element ,"Toshiba Matsushita Display Technology Co Ltd, 東芝松下ディスプレイテクノロジー株式会社","Hitoshi Tsuge, 仁志 柘植",2004-08-04,2004-08-04,2006-02-16,,https://patents.google.com/patent/JP2006047692A/en,https://patentimages.storage.googleapis.com/c7/db/60/aa1a7d22c0da27/2006047692-3.png
WO-2007064821-A2,Purified fabh polypeptides involved in bacterial fatty acid synthesis ,"Affinium Pharmaceuticals, Inc.","Judd M. Berman, Nachum Kaplan, Hui Ouyang, Bryan Beattie",2005-12-01,2006-12-01,2007-06-07,,https://patents.google.com/patent/WO2007064821A2/en,
WO-03045985-A2,Purified polypeptides involved in carbohydrate and coenzyme metabolism ,"Affinium Pharmaceuticals, Inc.","Aled Edwards, Akil Dharamsi, Masoud Vedadi, Ivy Ng, Muhammad Zahoor Alam, Donald Awrey, Bryan Beattie, Megan Domagala, Kamran Mansoury, Benjamin Pinder",2001-11-26,2002-11-26,2003-06-05,,https://patents.google.com/patent/WO2003045985A2/en,
JP-2005229218-A,Image decoding apparatus ,"Sanyo Electric Co Ltd, 三洋電機株式会社","Takeshi Watanabe, 剛 渡邉",2004-02-10,2004-02-10,2005-08-25,,https://patents.google.com/patent/JP2005229218A/en,https://patentimages.storage.googleapis.com/0e/26/c2/4e987609f92287/2005229218-3.png
CA-2633179-A1,"Descriptors of three-dimensional objects, uses thereof and a method to generate the same ","Silicos Nv, Hans Louis Jos De Winter, Wilfried Gert Roger Langenaeker","Hans Louis Jos De Winter, Wilfried Gert Roger Langenaeker",2008-06-03,2008-06-03,2009-12-03,,https://patents.google.com/patent/CA2633179A1/en,
CN-1760528-A,Activation be dof gas-fluid and usage ,河北工业大学,"梁金生, 梁广川, 朱东彬, 丁燕",2005-11-02,2005-11-02,2006-04-19,,https://patents.google.com/patent/CN1760528A/en,https://patentimages.storage.googleapis.com/13/42/b0/49d65a90c8e527/A20051001584500132.png
JP-2007524234-A,Photon count mode detector based on pixelated cadmium zinc telluride ,ディクスレイ，インコーポレイティド,"エス． イワンシーク，ジャン, イー． パット，ブラッドリー, ニガード，アイナー",2003-12-30,2004-12-28,2007-08-23,,https://patents.google.com/patent/JP2007524234A/en,https://patentimages.storage.googleapis.com/6f/f3/27/9d86aabc78a6c3/2007524234-6.png
JP-H0652124-A,Computer system ,"Internatl Business Mach Corp <Ibm>, インターナショナル・ビジネス・マシーンズ・コーポレイション","Norman Barker Thomas, トマス・ノーマン・バーカー, Clive A Collins, クライヴ・アラン・コリンズ, Michael C Dapp, マイケル・チャールズ・ダップ, James W Dieffenderfer, ジェームズ・ウォレン・ディーフェンデルファー, J Knowles Billy, ビリー・ジャック・ノウルズ, B Rolfe David, デイヴィッド・ブルース・ロルフ",1992-05-22,1993-05-11,1994-02-25,,https://patents.google.com/patent/JPH0652124A/en,
WO-9800799-A2,Modular cell placement system with dispersion-driven levelizing system ,Lsi Logic Corporation,"Ranko Scepanovic, James S. Koford, Alexander E. Andreev",1996-06-28,1997-06-26,1998-01-08,,https://patents.google.com/patent/WO1998000799A2/en,
JP-2005062918-A,"Data processor, print controller, storage medium storing computer-readable program, and program ","Canon Inc, キヤノン株式会社","Masahiro Hase, 昌廣 長谷",2003-08-08,2003-08-08,2005-03-10,,https://patents.google.com/patent/JP2005062918A/en,https://patentimages.storage.googleapis.com/3f/07/04/25efbb66206c60/2005062918-3.png
JP-H0635872-A,Computer-system ,"Internatl Business Mach Corp <Ibm>, インターナショナル・ビジネス・マシーンズ・コーポレイション","Clive A Collins, クライヴ・アラン・コリンズ, Michael C Dapp, マイケル・チャールズ・ダップ, James W Dieffenderfer, ジェームズ・ウォレン・ディーフェンデルファー, Christopher Kuchinski David, デイヴィッド・クリストファー・クチンスキ, J Knowles Billy, ビリー・ジャック・ノウルズ, Richard Edward Nier, リチャード・エドワード・ニーヤ, Eugene Letter Eric, エリック・ユージン・レター, List Richardson Robert, ロバート・リースト・リチャードソン, B Rolfe David, デイヴィッド・ブルース・ロルフ, Vincent John Smoral, ヴィンセント・ジョン・スモーラル",1992-05-22,1993-05-11,1994-02-10,,https://patents.google.com/patent/JPH0635872A/en,
JP-2010050424-A,Superconducting switching element ,"Katsuyuki Tsukui, 克幸 津久井","Katsuyuki Tsukui, 克幸 津久井",2008-08-25,2008-08-25,2010-03-04,,https://patents.google.com/patent/JP2010050424A/en,
JP-S61195016-A,Digital filter ,"Nec Corp, 日本電気株式会社","Osamu Ichiyoshi, 市吉　修",1985-02-25,1985-02-25,1986-08-29,,https://patents.google.com/patent/JPS61195016A/en,
JP-S5935278-A,Recognition system of line figure ,"Hitachi Ltd, 株式会社日立製作所, Hitachi Seiko Ltd, 日立精工株式会社","Shigeru Shimada, 茂 嶋田, Shigeru Kakumoto, 角本　繁, Teruhiro Watazumi, 綿住　輝博, Osamu Abe, 修 阿部",1982-08-23,1982-08-23,1984-02-25,,https://patents.google.com/patent/JPS5935278A/en,
JP-2004532558-A,High-speed robust data compression method and system ,コーニンクレッカ　フィリップス　エレクトロニクス　エヌ　ヴィ,アイ トロヴァト，カレン,2001-03-30,2002-03-20,2004-10-21,,https://patents.google.com/patent/JP2004532558A/en,https://patentimages.storage.googleapis.com/94/d0/c6/3d02d2a4b0b5cb/2004532558-3.png
JP-H10240286-A,Speech recognition device ,"Matsushita Electric Ind Co Ltd, 松下電器産業株式会社","Tadamichi Tokuda, 肇道 徳田",1997-02-27,1997-02-27,1998-09-11,,https://patents.google.com/patent/JPH10240286A/en,
JP-WO2003062418-A1,Method and apparatus for detecting nucleic acid information ,オリンパス株式会社,"尚 小池, 尚 小池, 長岡　智紀, 智紀 長岡, 佐藤　卓朋, 卓朋 佐藤, 金子　善興, 善興 金子, 畑中　みどり, みどり 畑中, 福岡　荘尚, 荘尚 福岡, 坂本　宙子, 宙子 坂本, 裕之 米川, 裕之 米川",2002-01-25,2003-01-24,2005-05-19,,https://patents.google.com/patent/JPWO2003062418A1/en,https://patentimages.storage.googleapis.com/d4/7e/a3/7994d3e9b8a95f/2003062418-20.png
JP-S59199161-A,Die for die casting ,"Toshiba Corp, 株式会社東芝","Toshiaki Tsuji, 俊明 辻",1983-04-28,1983-04-28,1984-11-12,,https://patents.google.com/patent/JPS59199161A/en,
WO-2004081165-A2,Novel purified dihydrodipicolinate synthase polypeptides and structures thereof ,Affinium Pharmaceuticals Inc.,"Aled Edwards, Akil Dharamsi, Masoud Vedadi, Rosanne Thalakada, Kathleen Nethery, Simon Houston, Kristina Buzadzija, Matthew Tai, Bryan Beattie",2003-03-12,2004-03-12,2004-09-23,,https://patents.google.com/patent/WO2004081165A2/en,
